CODIGOENTIDAD,RUC_ENTIDAD,ENTIDAD,ENTIDAD_DEPARTAMENTO,ENTIDAD_PROVINCIA,ENTIDAD_DISTRITO,FECHACONVOCATORIA,OBJETOCONTRACTUAL,PROCESO,CODIGOCONVOCATORIA,DESCRIPCION_PROCESO,NUMERO_ITEM,ITEMCONVOCA_DESCRIPCION,ITEMCONVOCA_UNIDADMEDIDA,SECTOR,TIPOENTIDADOEE,TIPOPROCESO,ITEM_DEPARTAMENTO,ITEM_PROVINCIA,ITEM_DISTRITO,ESTADOITEMCONVOCA,ULTIMO,MONEDA,CAUSAL_EXOR_CONT_DIRECTA,MONTOREFERENCIAL,MONTOREFERENCIALSOLES,MONTOADJUDICADO,MONTOADJUDICADOSOLES,TIPOPROVEEDOR,RUCPROVEEDOR,PROVEEDOR,RUCDETALLEPROVEEDOR,DETALLEPROVEEDOR,URLFICHAPROCESO,RUBROS
10595,20154547259,GOBIERNO REGIONAL DE SAN MARTIN-SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,6/5/20,Bien,DIRECTA-PROC-7-2020-OGESS-BM/OEC-1,611114,"ADQUISICIAN DE DISPOSITIVOS MADICOS PARA LA ATENCIAN EN ESTADO DE EMERGENCIA SANITARIA POR CORONAVIRUS (COVID-19), SEGAN DECRETO SUPREMO NAdeg 008-2020-SA",1,"ADQUISICION DE DISPOSITIVOS MA?DICOS PARA ATENCION EN ESTADO EMERGENCIA SANITARIA POR CORONAVIRUS (COVID-19), SEGA?N DECRETO SUPREMO NA? 008-2020-SA",Unidad,GOBIERNO REGIONAL,GOBIERNO REGIONAL,ContrataciA3n Directa,SAN MARTIN,SAN MARTIN,TARAPOTO,Contratado,ULTIMO,Soles,SituaciA3n emergencia,65339.0,65339.0,63469.0,63469.0,Persona Juridica,20487636691,CASA DEL MEDICO DEL PERU SAC,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611114,MATERIAL Y EQUIPO MEDICO
1621,20162361440,MUNICIPALIDAD PROVINCIAL DE PAITA,PIURA,PAITA,PAITA,6/5/20,Bien,DIRECTA-PROC-1-2020-MPP-OEC-1,611115,ADQUISICION DE KITS DE CANASTAS FAMILIARES EN EL MARCO DE LA EMERGENCIA NACIONAL POR EL BROTE DE COVID-19,1,ADQUISICION DE CANASTAS FAMILIARES EN EL MARCO DE LA EMERGENCIA NACIONAL POR EL BROTE DEL COVID - 19,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,PIURA,PAITA,PAITA,Contratado,ULTIMO,Soles,SituaciA3n emergencia,500000.0,500000.0,488437.5,488437.5,Persona Natural,10026473255,PALACIOS NAVARRO AMERICA,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611115,CANASTA DE VIVERES
678,20209237769,MUNICIPALIDAD DISTRITAL DE PION,CAJAMARCA,CHOTA,PION,7/5/20,Bien,DIRECTA-PROC-1-2020-MD-1,611117,ADQUISICIAN DE PRODUCTOS DE PRIMERA NECESIDAD PARA CANASTA BASICA FAMILIAR POR EMERGENCIA SANITARIA EN EL DISTRITO DE PION CHOTA CAJAMARCA,1,ADQUISICIA?N DE ALIMENTOS DE PRIMERA NECESIDAD PARA CANASTA BA?SICA FAMILIAR POR EMERGENCIA SANITARIA EN EL DISTRITO DE PION ChOTA CAJAMARCA,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,CAJAMARCA,CHOTA,PION,Contratado,ULTIMO,Soles,SituaciA3n emergencia,50000.0,50000.0,50000.0,50000.0,Persona Juridica,20603576391,HL CORPORACION LINARES S.A.C.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611117,CANASTA DE VIVERES
1638,20146694854,MUNICIPALIDAD DISTRITAL DE LA BREA NEGRITOS,PIURA,TALARA,LA BREA,5/5/20,Bien,DIRECTA-PROC-1-2020-MDLB-OEC-1,611121,ADQUISICIAN DE ALIMENTOS PARA LA CANASTA BASICA FAMILIAR EN CUMPLIMIENTO AL DU NAdeg033-2020 PARA FAMILIAS DE POBREZA Y EXTREMA POBREZA DEL DISTRITO DE LA BREA -PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA,1,"""ADQUISICION DE ALIMENTOS PARA LA CANASTA BASICA FAMILIAR EN CUMPLIMIENTO AL DU NA?033-2020 PARA FAMILIAS DE POBREZA Y EXTREMA POBREZA DEL DISTRITO DE LA BREA -PROVINCIA DE TALARA - DEPARTAMENTO DE PIURA""",Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,PIURA,TALARA,LA BREA,Contratado,ULTIMO,Soles,SituaciA3n emergencia,100000.0,100000.0,100000.0,100000.0,Persona Juridica,20484193721,DISTRIBUIDORA KRISALF EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611121,CANASTA DE VIVERES
1629,20154477293,MUNICIPALIDAD DISTRITAL DE BELLAVISTA - SULLANA,PIURA,SULLANA,BELLAVISTA,5/5/20,Bien,DIRECTA-PROC-1-2020-MDB.S-OEC-1,611122,AdquisiciA3n y distribuciA3n de productos de primera necesidad de la Canasta BA!sica Familiar en el marco de la emergencia nacional por el COVID-19 en hogares vulnerables con bajos ingresos en el distrito de Bellavista de Sullana A? RegiA3n PiuraA?,1,Canasta BA?sica Familiar en el marco de la emergencia nacional por el COVID-19 - Paquete 1,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,PIURA,SULLANA,BELLAVISTA,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,85295.0,85295.0,85295.0,85295.0,Persona Juridica,20526329512,NEGOCIOS Y SERVICIOS GENERALES JR-ROSALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611122,CANASTA DE VIVERES
1629,20154477293,MUNICIPALIDAD DISTRITAL DE BELLAVISTA - SULLANA,PIURA,SULLANA,BELLAVISTA,5/5/20,Bien,DIRECTA-PROC-1-2020-MDB.S-OEC-1,611122,AdquisiciA3n y distribuciA3n de productos de primera necesidad de la Canasta BA!sica Familiar en el marco de la emergencia nacional por el COVID-19 en hogares vulnerables con bajos ingresos en el distrito de Bellavista de Sullana A? RegiA3n PiuraA?,2,A?ADQUISICIA?N Y DISTRIBUCIA?N DE PRODUCTOS DE PRIMERA NECESIDAD DE LA CANASTA BA?SICA FAMILIAR - paquete 2,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,PIURA,SULLANA,BELLAVISTA,Contratado,ULTIMO,Soles,SituaciA3n emergencia,114800.54,114800.54,114800.54,114800.54,Persona Juridica,20441473193,COMERCIAL CARMEN&#39;S EMP.IND.RESP.LTDA.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611122,CANASTA DE VIVERES
200562,20409446303,GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2,TUMBES,TUMBES,TUMBES,6/5/20,Bien,DIRECTA-PROC-4-2020-HRT II-2-1,611125,"ADQUISICIAN DE OXIGENO MEDICINAL CONSECUENCIA DEL BROTE COVID-19, EN ATENCION AL D. S. 044-2020-PCM",1,ADQUISICIA?N DE OXIGENO MEDICINAL,M3,GOBIERNO REGIONAL,GOBIERNO REGIONAL,ContrataciA3n Directa,TUMBES,TUMBES,TUMBES,Contratado,ULTIMO,Soles,SituaciA3n emergencia,43160.0,43160.0,43160.0,43160.0,Persona Juridica,20382072023,AIR PRODUCTS PERU S.A.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611125,MATERIAL Y EQUIPO MEDICO
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,1,ADQUISICIA?N DE ARROZ PILADO SUPERIOR PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Kilogramo,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,187500.0,187500.0,187500.0,187500.0,Persona Juridica,20603058349,NEGOCIOS MI BUEN PASTOR E.I.R.L.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,2,ADQUISICIA?N DE LECHE EVAPORADA ENTERA PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,105000.0,105000.0,70000.0,70000.0,Persona Juridica,20433306083,FOUSCAS TRADING EIRL,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,2,ADQUISICIA?N DE LECHE EVAPORADA ENTERA PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,105000.0,105000.0,35000.0,35000.0,Persona Juridica,20603274149,PROVEEDORES EBENEZER S.A.C.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,3,ADQUISICIA?N DE ACEITE VEGETAL PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Litro,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,62500.0,62500.0,62500.0,62500.0,Persona Juridica,20502510470,EMP.DE CONSERVAS DE PESCADO BELTRAN EIRL,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,4,ADQUISICIA?N DE FILETE DE ATUN EN ACEITE VEGETAL PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,195000.0,195000.0,195000.0,195000.0,Persona Juridica,20502510470,EMP.DE CONSERVAS DE PESCADO BELTRAN EIRL,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,5,ADQUISICIA?N DE AZUCAR RUBIA DOMESTICA PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Kilogramo,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,77500.0,77500.0,77500.0,77500.0,Persona Juridica,20600144252,GAP NEGOCIOS PERU S.A.C.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,6,ADQUISICIA?N DE LENTEJA CALIDAD 1 EXTRA PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Kilogramo,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,112500.0,112500.0,112500.0,112500.0,Persona Juridica,20603058349,NEGOCIOS MI BUEN PASTOR E.I.R.L.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,7,ADQUISICIA?N DE PALLAR BEBE CALIDAD EXTRA PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Kilogramo,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,117500.0,117500.0,117500.0,117500.0,Persona Juridica,20603058349,NEGOCIOS MI BUEN PASTOR E.I.R.L.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1339,20131378204,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6/5/20,Bien,DIRECTA-PROC-1-2020-OEC/MDSJM-1,611126,ADQUISICIAN DE PRODUCTOS ALIMENTICIOS PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,8,ADQUISICIA?N DE ALRVEJA ENTERA PARA CANASTA DE ALIMENTOS A LAS FAMILIAS VULNERABLES DEL DISTRITO DE SAN JUAN DE MIRAFLORES,Kilogramo,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,107500.0,107500.0,107500.0,107500.0,Persona Juridica,20603058349,NEGOCIOS MI BUEN PASTOR E.I.R.L.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611126,CANASTA DE VIVERES
1867,20166679606,MUNICIPALIDAD PROVINCIAL DE ZARUMILLA,TUMBES,ZARUMILLA,ZARUMILLA,6/5/20,Bien,DIRECTA-PROC-2-2020-OEC-1,611127,ADQUISICION DE PRODUCTOS DE PRIMERA NECESIDAD QUE INTEGRAN LA CANASTA BASICA FAMILIAR PARA LA POBLACION VULNERABLE DE LA PROVINCIA DE ZARUMILLA ANTE EL ESTADO DE EMERGENCIA NACIONAL POR PROPAGACIAN DEL VIRUS DEL COVID-19,2,ADQUISICON DE PRODUCTOS DE PRIMERA NECESIDAD PARA LA ENTREGA DE CANASTAS BASICA FAMILIAREN EL MARCO DEL ESTADO DE EMERGENCIA,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,TUMBES,ZARUMILLA,ZARUMILLA,Contratado,ULTIMO,Soles,SituaciA3n emergencia,66612.0,66612.0,66612.0,66612.0,Persona Juridica,20526206437,GARCIA RAMIREZ SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611127,CANASTA DE VIVERES
1154,20171329206,MUNICIPALIDAD DISTRITAL DE ULCUMAYO,JUNIN,JUNIN,ULCUMAYO,7/5/20,Bien,DIRECTA-PROC-1-2020-MDU-1,611129,"ADQUISICIAN DE PRODUCTOS DE PRIMERA NECESIDAD PARA LA CANASTA BASICA FAMILIAR A FAVOR DE LA POBLACION EN SITUACION DE VULNERABILIDAD, EN EL MARCO DE LA EMERGENCIA SANITARIA DECLARADA POR EL COVID -19, DEL DISTRITO DE ULCUMAYO",1,"ADQUISICION DE PRODUCTOS DE PRIMERA NECESIDAD PARA LA CANASTA BASICA FAMILIAR A FAVOR DE LA POBLACION EN SITUACION DE VULNERABILIDAD, EN EL MARCO DE LA EMERGENCIA SANITARIA DECLARADA POR EL COVID -19, DEL DISTRITO DE ULCUMAYO",Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,JUNIN,JUNIN,ULCUMAYO,Adjudicado,ULTIMO,Soles,SituaciA3n emergencia,100000.0,100000.0,100000.0,100000.0,Persona Natural,10208870306,MALPARTIDA ARZAPALO HUGO SANTIAGO,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611129,CANASTA DE VIVERES
2525,20100030595,BANCO DE LA NACION,LIMA,LIMA,SAN ISIDRO,6/5/20,Bien,DIRECTA-PROC-1-2020-BN-1,611132,Adquisicion de mascarillas faciales para la Red de Agencias y oficinas administrativas  Banco de la Nacion 2020,1,Adquisicion de mascarillas faciales para la Red de Agencias y oficinas administrativas  Banco de la Nacion 2020,Unidad,ECONOMAA Y FINANZAS,FONAFE,ContrataciA3n Directa,LIMA,LIMA,SAN BORJA,Contratado,ULTIMO,Soles,SituaciA3n emergencia,1508000.0,1508000.0,1508000.0,1508000.0,Persona Natural,10076369939,LANAO SALVATIERRA MICHEL ALEXIS,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611132,MATERIAL Y EQUIPO MEDICO
10595,20154547259,GOBIERNO REGIONAL DE SAN MARTIN-SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,6/5/20,Bien,DIRECTA-PROC-8-2020-OGESS-BM/OEC-1,611133,"ADQUISICION DE 610 UNIDADES DE LINEAS DE INFUSION SIN BURETA PARA LA BOMBA DE INFUSION PARA PACIENTES ONTOLAGICOS, ENMARCADO EN EL DECRETO SUPREMO NAdeg 008-2020-SA",1,LINEA DE INFUSIA?N SIN BURETA PARA BOMBA DE INFUSIA?N,Unidad,GOBIERNO REGIONAL,GOBIERNO REGIONAL,ContrataciA3n Directa,SAN MARTIN,SAN MARTIN,TARAPOTO,Contratado,ULTIMO,Soles,SituaciA3n emergencia,36600.0,36600.0,36600.0,36600.0,Persona Natural,10164556986,PRADO CABANILLAS DONILA,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611133,OTROS BIENES
1234,20187651361,MUNICIPALIDAD DISTRITAL DE CHILIA,LA LIBERTAD,PATAZ,CHILLIA,6/5/20,Bien,DIRECTA-PROC-2-2020-MDCH/OEC-1,611137,"ADQUISICIAN DE PRODUCTOS DE PRIMERA NECESIDAD DE LA CANASTA FAMILIAR EN FAVOR DE LA POBLACIAN EN SITUACION DE VULNERABILIDAD DEL DISTRITO DE CHILLIA, PROVINCIA DE PATAZ, DEPARTAMENTO DE LA LIBERTAD, EN EL MARCO DE LA EMERGENCIA SANITARIA DECLARADA POR EL COVID A? 19",1,"ADQUISICIA?N DE PRODUCTOS DE PRIMERA NECESIDAD DE LA CANASTA FAMILIAR EN FAVOR DE LA POBLACIA?N EN SITUACION DE VULNERABILIDAD DEL DISTRITO DE CHILLIA, PROVINCIA DE PATAZ, DEPARTAMENTO DE LA LIBERTAD, EN EL MARCO DE LA EMERGENCIA SANITARIA DECLARADA PO",Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,LA LIBERTAD,PATAZ,CHILLIA,Contratado,ULTIMO,Soles,SituaciA3n emergencia,153395.0,153395.0,153395.0,153395.0,Persona Juridica,20477207961,INVERSIONES GENERALES LUISITO S.A.C.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611137,CANASTA DE VIVERES
270,20163065330,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,ANCASH,SANTA,CHIMBOTE,6/5/20,Bien,DIRECTA-PROC-5-2020-MPS-1,611139,ADQUISICION DE PRODUCTOS DE ALIMENTOS PARA HOGARES VULNERABLES,1,ADQUISICION DE ARROZ CORRIENTE X 48 KG.,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,ANCASH,SANTA,CHIMBOTE,Contratado,ULTIMO,Soles,SituaciA3n emergencia,120750.0,120750.0,120750.0,120750.0,Persona Juridica,20402767180,ASOCIACION DE PRODUCTORES DE ARROZ DE RINCONADA Y ANEXOS,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611139,CANASTA DE VIVERES
270,20163065330,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,ANCASH,SANTA,CHIMBOTE,6/5/20,Bien,DIRECTA-PROC-5-2020-MPS-1,611139,ADQUISICION DE PRODUCTOS DE ALIMENTOS PARA HOGARES VULNERABLES,2,ADQUISICION DE LECHE ENTERA DE 400 GR CAJA X 24 UNIDADES,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,ANCASH,SANTA,CHIMBOTE,Contratado,ULTIMO,Soles,SituaciA3n emergencia,92960.4,92960.4,92960.4,92960.4,Persona Juridica,20445195007,DISTRIBUIDORA Y SERVICIOS VIVIANA EIRL,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611139,CANASTA DE VIVERES
270,20163065330,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,ANCASH,SANTA,CHIMBOTE,6/5/20,Bien,DIRECTA-PROC-5-2020-MPS-1,611139,ADQUISICION DE PRODUCTOS DE ALIMENTOS PARA HOGARES VULNERABLES,3,ADQUISICION DE CONSERVA DE PESCADO EN FILETE X 48 UNIDADES,Unidad,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,ANCASH,SANTA,CHIMBOTE,Contratado,ULTIMO,Soles,SituaciA3n emergencia,137865.0,137865.0,137865.0,137865.0,Persona Juridica,20445195007,DISTRIBUIDORA Y SERVICIOS VIVIANA EIRL,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611139,CANASTA DE VIVERES
270,20163065330,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,ANCASH,SANTA,CHIMBOTE,6/5/20,Bien,DIRECTA-PROC-5-2020-MPS-1,611139,ADQUISICION DE PRODUCTOS DE ALIMENTOS PARA HOGARES VULNERABLES,4,ADQUISICION DE AVENA X 1 KG.,Kilogramo,GOBIERNO LOCAL,GOBIERNO LOCAL,ContrataciA3n Directa,ANCASH,SANTA,CHIMBOTE,Contratado,ULTIMO,Soles,SituaciA3n emergencia,55440.0,55440.0,55440.0,55440.0,Persona Juridica,20605388478,CASEDA INVERSIONES S.A.C.,,,http://prodapp2.seace.gob.pe/seacebus-uiwd-pub/fichaSeleccion/fichaSeleccion.xhtml?idSistema=3&ongei=1&idConvocatoria=611139,CANASTA DE VIVERES
